ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
164059,Saga: The Crescent and The Cross,2014,2,4,90,0,30.0,8.54,9603.0,2.67,114,"Dice Rolling, Line of Sight, Simulation, Variable Player Powers",Unknown
173776,Battle for Biternia,2018,2,4,90,12,47.0,8.01,9604.0,3.0,98,"Action Queue, Deck Bag and Pool Building, Hand Management, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers",Unknown
203845,Dig Down Dwarf (Second Edition),2017,2,6,30,10,84.0,6.75,9605.0,2.0,243,"Dice Rolling, Push Your Luck, Set Collection",Unknown
12126,18NL,1999,3,6,180,14,45.0,7.36,9606.0,3.33,103,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",Unknown
282530,Crash Test Bunnies,2019,2,4,20,8,90.0,6.53,9607.0,1.0,174,Unknown,Unknown
85332,Palacio de Viana,2010,2,5,75,10,62.0,6.9,9608.0,2.38,104,"Area Movement, Set Collection",Unknown
1815,Spanish Main,1984,1,6,90,10,98.0,6.53,9609.0,2.71,242,Unknown,Strategy Games
142645,Havok & Hijinks,2014,2,4,15,13,127.0,6.78,9610.0,1.6,309,"Hand Management, Set Collection, Variable Player Powers",Family Games
7749,Serbia the Defiant / Romania: Transylvanian Gambit,2000,2,2,360,12,49.0,7.61,9611.0,3.25,217,"Dice Rolling, Hexagon Grid",Wargames
64331,Bar-Lev: The 1973 Arab-Israeli War,1977,2,2,360,16,49.0,7.39,9612.0,3.83,159,"Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
139390,Perplexus Twist,2013,1,1,0,8,63.0,6.91,9613.0,2.0,146,Unknown,Unknown
249677,Gruff: Stuff of Nightmares,2018,1,4,45,11,71.0,8.32,9614.0,2.0,235,"Campaign / Battle Card Driven, Card Drafting, Variable Player Powers",Unknown
216224,Carcosa,2017,1,4,60,12,193.0,6.11,9615.0,2.78,496,"Area Majority / Influence, Solo / Solitaire Game, Team-Based Game, Tile Placement",Unknown
257204,Zura,2018,2,4,30,8,75.0,6.83,9616.0,1.67,146,"Hand Management, Memory, Set Collection, Variable Player Powers",Family Games
35305,Kahmat,2008,2,2,30,10,107.0,6.31,9617.0,1.91,167,"Hand Management, Variable Player Powers",Unknown
17557,Super Farmer,1943,2,6,20,7,1328.0,5.72,9618.0,1.14,1960,"Dice Rolling, Push Your Luck, Set Collection","Children's Games, Family Games"
6405,Four Battles of the Ancient World,1992,1,2,60,10,130.0,6.2,9619.0,1.9,326,"Dice Rolling, Hexagon Grid, Simulation",Wargames
35452,Lincoln's War,2013,1,4,180,0,103.0,6.34,9620.0,3.11,517,Campaign / Battle Card Driven,Wargames
148381,Ikonikus,2013,2,8,15,7,245.0,5.99,9621.0,1.2,530,Unknown,Party Games
246895,DC Comics Dice Masters: Justice Campaign Box,2019,2,2,30,13,38.0,7.96,9622.0,0.0,135,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",Unknown
53723,Der HeidelBR,2009,3,6,20,10,96.0,6.45,9623.0,1.14,182,"Acting, Communication Limits",Unknown
565,Port Royal,2000,3,4,60,10,128.0,6.18,9624.0,2.36,303,Trick-taking,Unknown
200371,NecronomiCards,2016,2,4,45,10,112.0,6.8,9625.0,2.0,296,"Hand Management, Pattern Recognition, Set Collection",Unknown
685,Marrakesh,1978,2,2,45,0,60.0,6.95,9626.0,2.0,101,"Dice Rolling, Simultaneous Action Selection",Abstract Games
16674,Advanced Tobruk System Basic Game 1a: Screaming Eagles,2005,2,2,60,12,64.0,7.0,9627.0,2.4,195,"Hexagon Grid, Simulation",Wargames
13647,Warlord,2004,2,8,90,12,64.0,7.11,9628.0,2.79,138,"Action Points, Dice Rolling, Variable Phase Order",Unknown
232732,Radiant: Offline Battle Arena,2019,2,2,50,13,67.0,8.05,9629.0,3.0,139,Card Drafting,Unknown
99976,Alien Menace,2011,2,2,30,12,94.0,6.43,9630.0,1.8,193,"Auction/Bidding, Hand Management, Modular Board, Tile Placement",Unknown
74311,The Hardest Days,2011,1,1,240,12,43.0,7.51,9631.0,2.67,235,"Hexagon Grid, Solo / Solitaire Game",Wargames
144416,Manno Monster,2013,2,4,25,8,103.0,6.42,9632.0,1.57,145,"Memory, Pattern Building",Family Games
207398,Hungarian Rhapsody: The Eastern Front in Hungary,2020,1,2,240,0,44.0,8.17,9633.0,4.5,291,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Zone of Control",Wargames
39976,Volta,2003,2,4,5,6,52.0,7.11,9634.0,1.0,55,Unknown,Unknown
8626,Assyrian Wars,2005,2,5,240,12,105.0,6.45,9635.0,4.04,385,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",Wargames
5475,After the Holocaust: The Nuclear Devastation of America - Recovery and Reunification,1977,3,5,180,12,166.0,6.06,9636.0,4.03,498,Hexagon Grid,"Strategy Games, Wargames"
260789,Assassin's Creed: Brotherhood of Venice,2021,1,4,120,12,91.0,8.78,9637.0,3.0,130,"Action Points, Cooperative Game, Events, Modular Board, Multiple Maps, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Storytelling, Variable Player Powers",Unknown
120033,Kampen om Norge,2012,2,3,180,12,57.0,7.54,9638.0,2.5,129,"Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Team-Based Game",Wargames
12957,Deadlands: The Great Rail Wars,1997,2,6,120,10,74.0,6.81,9639.0,3.0,207,"Dice Rolling, Paper-and-Pencil, Simulation",Unknown
233149,Pulp Detective,2018,1,2,30,14,531.0,5.77,9640.0,1.56,1745,"Card Drafting, Dice Rolling, Push Your Luck, Time Track",Unknown
178,Mole Hill,1997,2,2,15,8,200.0,5.99,9641.0,1.71,340,"Enclosure, Variable Player Powers",Abstract Games
160762,Oni,2014,3,6,30,8,95.0,6.49,9642.0,1.63,264,"Memory, Simultaneous Action Selection",Unknown
13212,Deluxe G.E.V.,2001,2,2,30,10,45.0,7.51,9643.0,2.5,111,Hexagon Grid,Wargames
273482,A Song of Ice & Fire: Tabletop Miniatures Game - Free Folk Starter Set,2018,2,2,60,14,32.0,8.69,9644.0,0.0,172,"Dice Rolling, Hand Management",Unknown
7377,Tri-Ba-Lance,1995,2,3,10,10,93.0,6.46,9645.0,1.5,184,Unknown,Unknown
11997,*Star,1999,2,2,0,10,38.0,7.67,9646.0,3.8,49,Connections,Abstract Games
11988,Australian Railways,2004,3,5,120,12,56.0,7.07,9647.0,3.2,143,Pick-up and Deliver,Strategy Games
92188,Dragon Face,2011,2,2,20,8,77.0,6.82,9648.0,2.56,187,Unknown,Unknown
107372,Les Rois Francs,2011,2,2,60,0,65.0,6.91,9649.0,1.58,217,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Simulation, Zone of Control",Wargames
221805,Breaking Bad: The Board Game,2017,3,8,120,18,218.0,6.79,9650.0,2.56,567,"Action Points, Alliances, Betting and Bluffing, Catch the Leader, Hand Management, Interrupts, Lose a Turn, Negotiation, Ownership, Player Elimination, Push Your Luck, Race, Role Playing, Roles with Asymmetric Information, Take That, Variable Player Powers, Victory Points as a Resource",Unknown
84783,Coerceo,2011,2,2,45,9,77.0,6.66,9651.0,3.33,124,Modular Board,Abstract Games
160664,Warmachine: High Command - Faith & Fortune,2014,2,4,45,12,69.0,6.87,9652.0,2.33,389,"Area Majority / Influence, Campaign / Battle Card Driven, Deck Bag and Pool Building, Hand Management, Player Elimination, Team-Based Game, Variable Player Powers",Unknown
13553,Warzone: Universe Under Siege,2004,2,8,240,12,47.0,7.63,9653.0,3.6,81,"Action Points, Dice Rolling, Secret Unit Deployment, Variable Player Powers",Wargames
307862,Dollars to Donuts,2020,1,4,45,8,59.0,7.51,9654.0,2.0,33,"Grid Coverage, Matching, Pattern Building, Set Collection, Square Grid, Tile Placement, Victory Points as a Resource",Unknown
88006,Patton's First Victory: Tunisia,2010,1,2,120,12,54.0,7.1,9655.0,2.0,181,"Dice Rolling, Hexagon Grid",Wargames
263736,Warhammer: Age of Sigmar - The Rise & Fall of Anvalor,2019,1,4,60,14,79.0,6.98,9656.0,2.25,208,"Dice Rolling, Hand Management, Tile Placement, Variable Player Powers",Unknown
15990,Storm Over Scandinavia,1998,1,4,480,12,54.0,7.38,9657.0,4.11,274,"Dice Rolling, Hexagon Grid, Simulation",Wargames
320527,Dice Throne: Season One ReRolled - Treant v. Ninja,2020,2,2,40,8,32.0,8.2,9658.0,1.67,197,"Dice Rolling, Take That, Variable Player Powers",Unknown
245371,Vejen,2019,2,4,120,12,116.0,6.47,9659.0,3.36,159,"Network and Route Building, Pick-up and Deliver, Trading",Unknown
252579,Gorbachev: The Fall of Communism,2018,1,1,60,12,43.0,7.73,9660.0,2.0,110,"Area Majority / Influence, Area Movement, Dice Rolling, Simulation, Solo / Solitaire Game",Unknown
294235,Crime Zoom: Sa dernire carte,2020,1,6,60,14,42.0,7.6,9661.0,2.0,79,"Cooperative Game, Narrative Choice / Paragraph, Storytelling",Unknown
5182,The African Campaign,1973,1,2,120,12,106.0,6.52,9662.0,2.48,294,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames
38499,22 Pommes,2009,2,2,15,10,164.0,6.08,9663.0,1.35,261,"Point to Point Movement, Set Collection","Abstract Games, Family Games"
294233,Fafnir,2019,2,4,20,9,96.0,6.47,9664.0,2.0,249,Auction/Bidding,Unknown
40962,Burg der 1000 Spiegel,2009,2,4,20,6,193.0,5.97,9665.0,1.31,391,"Betting and Bluffing, Memory, Roll / Spin and Move","Children's Games, Family Games"
5488,TaskForce: Naval Tactics and Operations in the 1980's,1981,2,2,360,14,101.0,6.6,9666.0,3.27,338,"Hexagon Grid, Secret Unit Deployment",Wargames
5239,Omaha Beachhead: Battle for the Bocage,1987,2,2,300,12,133.0,6.22,9667.0,2.86,681,"Dice Rolling, Hexagon Grid, Simulation",Wargames
15957,Final Fantasy VIII: Triple Triad,1999,2,2,5,10,52.0,7.56,9668.0,2.0,61,"Pattern Building, Tile Placement",Unknown
205346,Beer Empire,2016,2,4,120,12,124.0,6.27,9669.0,3.2,393,"Action Queue, Area Majority / Influence, Auction/Bidding, Set Collection, Worker Placement",Unknown
207347,London After Midnight 2: Sherlock in Hell,2016,2,6,15,9,87.0,6.56,9670.0,1.33,193,"Card Drafting, Take That",Unknown
8140,Global Powers,2003,2,5,120,12,82.0,6.61,9671.0,3.08,134,"Area Majority / Influence, Auction/Bidding, Voting",Unknown
12269,Manassas,1980,2,4,240,0,36.0,8.65,9672.0,3.45,100,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Variable Set-up, Zone of Control",Wargames
247963,Fist of Dragonstones: The Tavern Edition,2018,3,6,60,8,87.0,6.55,9673.0,2.0,226,"Auction/Bidding, Set Collection",Unknown
154742,Video Game High School,2014,2,4,30,7,138.0,6.39,9674.0,2.0,413,"Dice Rolling, Hand Management, Variable Player Powers, Worker Placement",Unknown
145390,End of Empire: 1744-1782,2014,2,2,360,0,48.0,7.59,9675.0,2.82,282,"Hexagon Grid, Movement Points",Wargames
647,Mystick Domination,2000,2,5,30,12,105.0,6.43,9676.0,2.83,227,Unknown,Unknown
8508,Dork Tower,2003,2,6,60,12,347.0,5.88,9677.0,1.9,741,"Card Drafting, Dice Rolling, Point to Point Movement, Variable Player Powers",Unknown
111999,Pharaoh Code,2011,2,5,20,10,227.0,6.04,9678.0,1.4,277,Dice Rolling,Unknown
29376,The Battle of Adobe Walls,2013,2,2,0,12,45.0,7.68,9679.0,2.78,264,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames
309857,Funkoverse Strategy Game: Tim Burton's The Nightmare Before Christmas,2020,2,4,60,10,50.0,7.81,9680.0,2.0,347,"Action Points, Dice Rolling, Grid Movement, Variable Player Powers",Unknown
14781,Drles de Zbres,2004,2,2,23,9,106.0,6.36,9681.0,1.5,124,Tile Placement,Unknown
306745,El portero Baldomero,2017,3,8,20,10,79.0,6.66,9682.0,1.0,169,"Team-Based Game, Voting",Unknown
57037,Kingpin,2009,2,2,30,15,172.0,6.16,9683.0,2.29,212,"Grid Movement, Hand Management, Tile Placement, Variable Player Powers","Abstract Games, Strategy Games"
49394,Battleground Fantasy Warfare: Dwarves of Runegard,2006,2,2,60,12,47.0,7.44,9684.0,2.33,305,Variable Phase Order,Wargames
265039,A Song of Ice & Fire: Tabletop Miniatures Game - Night's Watch Starter Set,2018,2,2,60,14,37.0,8.43,9685.0,0.0,200,"Dice Rolling, Hand Management, Worker Placement",Unknown
2986,Web and Starship,1984,2,3,120,12,112.0,6.37,9686.0,3.53,355,"Action Queue, Dice Rolling, Movement Template, Network and Route Building, Point to Point Movement, Ratio / Combat Results Table, Simulation",Wargames
275215,Namiji,2021,2,5,45,8,79.0,6.82,9687.0,2.0,200,"Point to Point Movement, Set Collection, Time Track, Variable Player Powers",Unknown
3670,Battlewagon,1981,2,6,60,10,118.0,6.36,9688.0,2.44,325,"Action Queue, Dice Rolling, Grid Movement, Hexagon Grid, Impulse Movement, Paper-and-Pencil, Scenario / Mission / Campaign Game",Wargames
